feature	coefficient
DIABTYP00	-0.00871265253924512
DIABTYP01	0.008712544532954015
DIAG1R149121	0.008665999275430929
DIAG1R149391	0.008653253223620573
DIAG2R-9	-0.008618205650392752
PRDIAG2-7	-0.008617291624043441
DIAG2R142800	0.008602493383243518
CTCONTRAST-9	-0.008481147296130481
DIAG1R182080	0.008414381247982043
MED142800	0.008264414628830324
DIAG2R158490	0.00822971821939596
URINECX0	-0.008142392952675302
URINECX1	0.008142383429156536
PRDIAG20	0.008057283447377148
CTCHEST0	-0.00796151957609918
CTCHEST1	0.007961366652952776
RESIDNCE1	-0.00795332265034003
DIAG1R141071	0.007935880444087495
STAY241	0.007867208032381659
DIAG1R156090	0.00785864418573683
DIAG2R103890	0.007825055254334374
DIAG1R148700	0.007772851830431725
DIAG1R151881	0.0077376547968486895
RFV13D1130	0.007724299957886916
DIAG1R151884	0.007695529039165654
DIAG2R127620	0.007693207152836356
RFV215800	0.007592415100031418
URINE0	-0.007566859314935309
URINE1	0.0075668319758740955
CATRIAGE2	-0.00754186126668157
DIAG2R148600	0.007488301349331291
DIAG2R178240	0.007453775656608742
DIAG1R127620	0.007448266678488421
DIAG1R141519	0.007354232201082478
LOV0	0.0073511464484359605
DIAG1R154100	0.00732620929486699
MED133588	0.00729125527944384
RFV123050	0.007224865581917362
RFV13D2305	0.007224850696013368
RFV114200	0.007125073680694117
RFV13D1420	0.007125017623501839
RFV112601	0.007124629500986598
RACEUN1	0.0071174927310369805
DIAG1R199859	0.0070541259192598215
BAC1	0.007048165395841092
BAC0	-0.007048160747548412
DIAG1R129532	0.007023704788293959
DIAG1R182021	0.0070141798516408956
MED122315	0.006966889157852018
RFV111300	0.006924274180465604
MED110225	0.006920953826214592
RACERETH1	0.006913632511083898
MED195092	0.0068910214013872305
DIAG2R128860	0.006885482992300141
CONTSUB13	-0.006883032778099159
RFV317903	0.006867767953161081
MED118645	0.006842731395780045
DIAG2R142789	0.006834761736109224
RFV110200	0.006736787239099204
RFV13D1020	0.0067367669271798224
DIAG1R127650	0.006712476101468118
CTAB0	-0.0067005575985908256
CTAB1	0.006700501686442405
DIAG1R182101	0.006696038563937115
REGION3	-0.006676189389544969
DIAG1R134830	0.006646037329230924
POOLNURS2	-0.00662323167099645
DIAG2R157890	0.0065001344925328195
DIAG2R129644	0.0064909444732844605
DIAG1R143491	0.006486771246642778
DIAG2R178097	0.006486477184339347
DIAG1R128860	0.006480815912660076
DIAG1R119910	0.006460495076948671
MUSTAGE11	-0.006429568199965448
LOV664	0.00641990072144764
OTHIMAGE0	-0.006378871556213533
OTHIMAGE1	0.0063788150639674975
DIAG2R141071	0.006374979859482318
RFV211450	0.00636324265186116
RFV23D1145	0.006363231864476348
LOV468	0.006360802964103266
RFV310121	0.006354360037316694
RACEUN-9	-0.0063234499676622855
MED195149	0.006296178189186563
LOV428	0.0062642460317838865
LOV400	0.006249836195778308
RFV316000	0.006243236550781546
DIAG2R130520	0.006242032874649543
RFV23D2370	0.006200469349125353
RFV223700	0.006200452935645187
DIAG1R140100	0.006190376198120484
DIAG1R173313	0.006166591492748364
LOV505	0.006157646923560544
MED199101	0.00615739855546623
DIAG1R165000	0.006115783446447204
DIAG2R202700	0.0061156883788931185
DIAG1R182382	0.006094114001854961
DIAG1R157400	0.006092037698032063
MED198036	-0.00607728744617763
DIAG2R143491	0.006075296417305358
MED1150	0.006067834381012328
RFV326300	0.006059902597424603
RFV33D2630	0.006059855581092956
MED16620	0.006053713224002125
DIAG1R141091	0.006052946544784223
LOV402	0.006051773727777538
DIAG1R125010	0.006036354509331103
RFV217903	0.006026207618518702
RFV127350	0.005963930304210105
RFV13D2735	0.005963907714308219
DIAG1R179902	0.005962487974440111
WIRELESS2	-0.00596010927850871
DIAG2R204581	0.00589754031681513
RESIDNCE4	0.005887884205246138
NURSEPR0	0.00585430961940976
NURSEPR1	-0.005854277611107918
DIAG2R178552	0.005853570831776518
LOV761	0.005842011232434059
DIAG1R209970	0.00584186219272347
RFV110501	0.005835383910957221
RFV119151	0.0058120742484252174
RFV13D1915	0.005812072828768177
DIAG2R142833	0.005801499856098952
RESPR	0.0057991013074978745
MED11865	0.005797879664675799
LOV444	0.005790060269570914
PAYSELF0	0.005783671841729891
PAYSELF1	-0.005783640474379949
AMBDIV2	-0.005779210209884438
PAYTYPER5	-0.005749916961554334
RFV161100	0.005748232780039773
RFV13D6110	0.00574822442253339
VMONTH12	0.005745618964024264
LOV911	0.005743955730962461
RFV112100	-0.00568310523375365
RFV13D1210	-0.005683081312339379
DIAG2R141519	0.005679234115849504
LOV452	0.0056531398910789395
DIAG2R128750	0.0056526314864881405
DIAG2R157700	0.005635316977141759
RFV13D1050	0.005635315498770521
MUSTAGE2-7	0.005633450262455596
DIAG1R151289	0.0056218584345065535
RFV131300	0.005616832491419599
RFV13D3130	0.00561683215785212
DIAG2R127610	0.005611531692214061
MED19175	0.005575060225431701
LOV481	0.005574831618246865
DIAG2R115390	0.0055542478483438075
DIAG1R142800	0.005547576735514074
LOV446	0.005545262385585115
DIAG1R202220	0.005529779597141378
DIAG1R206285	0.005528081232048285
WIRELESS-8	0.005527723362593818
DIAG2R157710	0.005518133920262508
DIAG1R156211	0.0055102457395105565
MED15291	0.0055085797224229145
DIAG1R150700	0.005504772069095573
CONTSUB23	-0.005489667195724022
DIAG1R128590	0.005489380800145557
LOV1237	0.005487216578588999
RFV117551	0.005478756633748888
DIAG1R154000	0.005476065687014022
DIAG2R149600	0.00547565278412772
LOV620	0.005472971455838426
MED111393	0.005472064080382753
MED18222	0.005470887261391167
MED15258	0.005468625969068366
RFV115153	0.005467839009808917
DIAG1R129643	0.005465590378684983
DIAG2R151289	0.005462853677353547
MED115395	-0.005461331759003225
RACERETH3	-0.005458619129822863
DIAG2R173020	0.005444260851132689
RFV13D1260	0.005443002718282699
LOV499	0.005442228468156526
RFV13D5020	0.005434934427317944
RFV150200	0.005434921708640617
LOV389	0.005429107330933079
MED114240	0.005425600211031772
DIAG1R186010	0.005405044479768567
DIAG1R129560	0.00538538916108666
DIAG2R128590	0.005380136975677751
DIAG2R125013	0.005378025737188647
BEDDATA5	-0.005369088549501672
REGION1	0.005360744345512704
DIAG2R100845	0.005358734975574742
RFV111302	0.005355726282259736
CATRIAGE1	0.005355408464139377
PRESCR11	-0.005348442389124864
LOV4	0.005343962415210806
MED115730	0.005325366589153866
LOV739	0.005321288103250618
DIAG1R134530	0.005306022355947647
DIAG1R178400	-0.005301051493091825
LOV512	0.0052978026011980366
PRESCR14	0.005266462100578739
DIAG2R141401	0.005258866911864657
MED134623	0.005257945737571083
DIAG2R194427	0.0052561635248620136
DIAG1R194320	0.0052561451491014806
DIAG1R155210	0.005254461957011892
LOV2949	0.0052523004310312945
DIAG1R164300	0.005237141428259869
MED193387	0.005224653937149489
LOV364	0.00521403303662219
DIAG1R179431	0.005211628511544463
TEMPF1005	0.005201152612728284
DIAG2R154090	0.005193383537475298
LOV1887	0.005188344783256818
LOV5397	0.005185907306674656
POPCT	-0.005185812644541171
MED12099	0.005177584798110025
MED193256	0.005173339800902003
ULTRASND0	-0.005172943641757082
ULTRASND1	0.005172935536659937
DIAG1R142090	0.005169090218754824
MUSTAGE13	0.005163273947122562
MED17252	0.005162765931206225
DIAG2R172252	0.0051603288315787265
DASHBORD2	-0.005155959034245442
LOV5567	0.005151322903488027
DIAG1R157500	0.005147115698142507
LOV352	0.00514672926208329
DIAG2R142732	0.005140331100164903
LOV2938	0.005122363018371096
LOV326	0.0051196885009054385
LOV4496	0.005111999728783386
RFV312352	0.0051090450196472235
TEMPF1061	0.005104942213758187
LOV862	0.005092980883589515
DIAG2R117490	0.005092389684838934
DIAG1R145420	0.005092202541004183
DIAG2R153510	0.005088555261500251
DIAG2R156081	0.005080686015882148
LOV551	0.005076425137894237
DIAG1R100920	0.005076342686297221
DIAG2R124200	0.005075534825360081
RFV116702	0.0050199030284694725
DIAG1R141011	0.0050182622134559195
DIAG2R158600	0.0050101501541942655
MED197089	0.004998302017955697
DIAG2R131290	0.004998244960565485
MED194196	0.004997647937292772
SUTURE0	0.004996087787043249
SUTURE1	-0.004996079483161838
DIAG1R125013	0.004989251703245011
DIAG1R141070	0.004988847806147767
RFV33D2305	0.004986625701571738
RFV323050	0.004986625688998262
MED197142	0.004980436366065239
LOV1385	0.004958747628299995
DIAG1R127669	0.004950782686689261
PHYSPRACTRIA1	-0.0049463640345589
LOV1062	0.00494511108630076
LOV1577	0.004943908061283143
LOV1091	0.0049278734295935414
RFV33D6100	0.004924438607381224
RFV361000	0.004924430442405815
LOV741	0.004921275638110064
DIAG1R104790	0.004919781992612297
NEBUTHER0	-0.004908514713194178
NEBUTHER1	0.004908406216609047
DIAG2R178602	0.004906756722945186
DIAG1R178900	-0.0048950647319950524
RFV13D1895	0.004889987330343291
RFV118950	0.004889958461709018
MED11267	0.004889911075786019
OSTPRSIS0	-0.004881782949527748
OSTPRSIS1	0.00488168190378324
LOV1056	0.0048672820570444955
LOV778	0.004853769911012723
DIAG1R145890	0.004852902171065352
MED118663	0.004848702888235809
DIAG1R178799	0.004848327258110361
DIAG1R157620	0.004838433432163116
DIAG1R148100	0.004835682628230763
DIAG1R172402	0.004828352107125276
DIAG2R156010	0.004822216688477904
DIAG2R199554	0.0048195392067647965
DIAG1R143730	0.004818390975505921
DIAG2R164883	0.004816693832851189
DIAG2R194410	0.0048047118229765495
DIAG2R103842	0.004804342233111157
PAYTYPER3	-0.004802310259774805
DIAG1R127610	0.004798855116229873
DIAG1R157110	0.004797591562345473
LOV504	0.0047938937291097635
RFV120310	0.004790223071613233
RFV13D2031	0.004790211918792656
DIAG2R209920	0.004789920778273211
RFV219204	0.004789705734216099
DIAG1R201279	0.0047810546440571694
MED11160	0.004774551712065001
RFV13D1055	-0.004769919609512208
MED140540	0.004766176770052598
LOV648	0.004751689100629198
LOV1607	0.004748868421251835
DIAG2R145800	0.004734512687664504
DIAG2R199593	0.0047341950973967305
DIAG2R165613	0.0047300123316424
DIAG1R202382	0.004729974796545459
LOV1824	0.004726629908210951
MED121160	0.004726618035232257
MED12725	0.004724900833924559
DIAG2R141070	0.004724432482740529
DIAG2R155321	0.004715419175408739
AMBDIV-8	0.004701137158845445
DIAG1R172420	-0.004700261074992335
DIAG2R129181	0.00469912532108215
DIAG1R200251	0.004696857436825475
LOV304	0.004694756394178291
DIAG1R185120	0.004693983830792099
PAINSCALE	-0.0046912505814218014
LOV671	0.004684613474449895
DIAG1R119850	0.004684574435573349
LOV1657	0.004676677254498451
DIAG1R129540	0.00467664648709447
RFV13D2145	0.004675976168728823
RFV121450	0.00467594823364921
DIAG1R152640	0.004675899210504964
MED193203	0.004675120020453806
DIAG1R185220	0.004672323159005289
MED192161	-0.004670442235030657
DIAG2R154390	0.004668265631677158
MED1254	0.004657448036665032
DIAG1R172450	-0.004656812971261191
LOV523	0.004656336725801503
DIAG1R158600	0.0046563313548084045
DIAG1R181221	0.004654263371646855
LOV1235	0.004651866612888672
DIAG2R171970	0.004649960028951975
DIAG2R157280	0.004634719074115359
LOV612	0.004630302153308882
DIAG1R137601	0.004626478065284503
RFV345181	0.004611323733828511
RFV13D2320	0.004611288906188313
RFV123200	0.0046112491197868545
BPDIAS	-0.00460956330008787
LOV294	0.004608749512918048
DIAG2R188320	0.004606548329805992
DIAG1R181611	0.004606528038312936
LOV1355	0.004597699733383827
MED16865	0.004577755837657281
DIAG2R165813	0.004577720222112209
DIAG1R183500	0.004575693959910381
DIAG2R160886	0.0045633869951055275
DIAG2R145341	0.004562862690702652
DIAG1R141511	0.004562839516608374
LOV3370	0.004557437550623072
DIAG2R175169	0.004556864177787591
DIAG1R157450	0.004556840291961954
MED13427	0.004556365763216708
LOV1092	0.004556329686060122
DIAG2R199749	0.004556190446375883
DIAG1R157401	0.004556141904974546
DIAG1R178909	-0.004550775855843718
LOV893	0.004542886587690096
PRDIAG1-7	0.004536179211068355
DIAG1R-9	0.004536166480853313
RFV13D1115	0.004535247460685399
RFV111150	0.004535207952271484
MED194081	0.00453519632535935
DIAG1R159990	0.00453269161948122
LOV947	0.004532282451879404
DIAG2R156721	0.0045257888877481035
DIAG1R199664	0.00452548294057858
RFV161000	0.004507288320596741
RFV13D6100	0.004507279176454626
LOV907	0.004496506091595981
DIAG2R113500	0.004494674049885985
LOV1467	0.004494534950324198
DIAG2R105410	0.004494497764406689
DIAG1R164763	0.004494458791518376
DIAG2R204200	0.0044838696350051445
MED193303	0.004479073871675746
DIAG2R128510	0.0044780490967628594
DIAG2R182100	0.0044724232212996215
MED16091	0.004459466058021465
LOV1245	0.0044594421557928405
RFV111200	0.004451295989898405
RFV13D1120	0.004451284278104944
RFV13D5820	0.0044485253958551465
LOV1708	0.004446933778977802
DIAG1R103811	0.00444504351960654
RFV146050	0.004443440112022015
RFV13D4605	0.004443426390530355
RFV33D2665	0.004443347426272229
RFV326650	0.004443342485910166
RFV119403	0.004442406395333851
DIAG2R160824	0.0044418993522659335
RFV348000	0.004441615664367815
RFV33D4800	0.0044415886539100205
LOV1819	0.004430251857221382
MED112046	-0.004425514258878203
LOV627	0.004418053798888897
DIAG2R128260	0.004415871093584123
DIAG1R185100	0.004414073507643028
LOV1659	0.004412419419566971
DIAG2R139890	0.004412395623997021
DIAG1R129300	0.0044002824938195835
LOV2242	0.004396731834590485
DIAG2R201552	0.004396693366720484
DIAG1R134990	0.004392694699613065
RFV154300	0.004387536788131323
RFV13D5430	0.004387532101094396
DIAG2R170715	0.004383179898592534
DIAG1R125081	0.0043831444769518915
LOV549	0.0043824003122264355
RFV33D1600	0.004382185254132875
LOV508	0.004378037702375397
DIAG2R178660	0.004376361826158296
MED14059	0.004372927352183311
DIAG2R115790	0.004369983136261273
MED199001	0.004365160401494506
LOV1295	0.0043548032534861
DIAG1R144324	0.0043547809039218175
DIAG1R100845	0.004352159746198545
DIAG1R155321	0.004351395673454223
RFV316700	0.004348210531119931
MED135025	0.004348161179429989
DIAG2R127670	0.004334460238944215
RACER2	-0.004333482582979468
RFV367000	0.004309991065879998
RFV33D6700	0.004309978009525578
DIAG1R145390	0.004309674472978135
DIAG2R129300	0.0043094928814732805
DIAG2R164894	0.0043086505300877695
DIAG1R153690	0.0043086409775882914
DIAG2R141390	0.004306791356240228
OBSHOSP0	-0.004306465315030569
DIAG2R104111	0.004303754872603573
DIAG1R156400	-0.00430242203512206
DIAG1R145111	0.004299468786239464
DIAG1R132390	0.004298898559208968
DIAG1R202389	0.00428818618405238
DIAG2R125010	0.004287935315504855
MED15995	0.00428791804434186
RFV110552	-0.004285664448017055
PRESCR21	0.004284455209494773
LOV266	0.004280457220714415
DIAG1R180703	0.004277823397047499
DIAG1R182440	0.004274893876408847
DIAG2R120290	0.004271580866330319
REGION2	0.004269541668233064
DIAG1R125031	0.004263021420989111
RFV23D5800	0.004262587327394191
RFV258000	0.004262585680522279
DIAG2R182110	0.004258696166850814
BOARDHOS1	0.004255251579654214
MED18462	0.004250522804751663
DIAG2R127700	0.004250500155420119
DIAG2R127669	0.004247501591821455
DIAG2R130401	0.004230846862762744
DIAG1R142822	0.0042260491040279746
DIAG1R182900	0.0042251844346834376
DIAG2R125060	0.004219518180525822
MED122643	0.0041980302555952205
DIAG2R118390	0.0041956176239410095
MED112967	0.004193059438287132
DIAG1R192130	0.004193056864413899
DIAG1R198000	0.0041874488297931785
MED16495	0.004187397779631815
POOLNURS1	0.00418442798895992
DIAG1R185400	0.004184023566717483
PAYDK0	0.004174811862688057
PAYDK1	-0.00417478702285506
PAYTYPER-8	-0.004174708938780318
STAY242	-0.004172539254555579
LOV665	0.004165965547058406
MHPROV0	-0.004153971553258149
MHPROV1	0.004153906978184976
CONTSUB16	0.004151861039930842
PRESCR25	-0.004150995866777323
RFV211650	0.004149518208367873
RFV23D1165	0.004149494331468967
ARREMS-8	0.0041469544673482465
TEMPF938	0.0041405518866714
RFV112300	0.004138595219134928
RFV13D1230	0.004138582380612371
RFV112250	-0.004136857445981046
RFV13D1225	-0.004136855562813197
ZONENURS-8	0.004134328894653759
DIAG2R141405	0.0041325892349253265
MED15789	0.00413241417238116
RFV13D2120	0.004130003104313778
RFV121200	0.004129970323628335
MED15430	0.0041271273093303204
MED133092	0.004127093824336185
DIAG1R172401	0.004126837778096179
RFV112602	0.004123905803811958
RFV114400	-0.0041220954089208174
RFV13D1440	-0.004122071682445357
RFV33D1012	0.004120767342948564
DIAG2R133710	0.004118951244510261
RFV121350	0.00411002678214038
RFV13D2135	0.004109984423070563
TEMPF1004	0.004105038551557547
RFV116003	0.004102965562052815
DIAG1R171191	0.004097702704361709
RFV214851	0.0040871571032010745
DIAG1R107989	0.004086563935614258
MED195047	0.0040865600119543155
LOV462	0.00408013757218867
BEDCZAR-8	0.00407522628984836
DIAG2R150700	0.004074702255358297
TEMPF913	0.00407466652538691
MED11685	0.004068359537288381
DIAG2R158450	0.004067462446370108
DIAG2R134830	0.004064834330838453
DIAG2R180800	0.004061039736698594
DIAG1R127801	0.0040575017116508995
DIAG2R171590	0.004051440043755671
RFV125200	0.004040570860936581
RFV13D2520	0.00404055389358718
RFV23D2735	0.004039774972202244
RFV227350	0.004039740548614398
DIAG1R164913	0.004039704948325284
RFV13D1905	-0.004020552776199462
MED13106	0.00401354961243339
BEDDATA1	0.0040103151356737105
DIAG1R205510	0.004007646697542047
RFV119051	-0.003998578263880511
MED19600	0.003997108140146584
RFV13D1670	0.003995243431529328
LOV714	0.0039885117084611415
MED115680	0.003987853991159969
DIAG1R149000	-0.003987293447437974
MED116475	-0.003977991876552947
DIAG1R178652	-0.00397362887702853
DIAG2R178959	0.003968858303070764
LOV955	0.00396080715703201
ALZHD1	0.003959476832935277
ALZHD0	-0.003959370315946603
MED117165	0.003957774620355482
DIAG2R192390	0.003956319856020505
MED125305	0.003944174561438792
LOV11	0.003944160336484248
DIAG2R164413	0.003944136810486647
LOV2698	0.003943769137143842
DIAG2R157410	0.0039437554878235855
DIAG2R133829	-0.003942825466417885
RACER1	0.003940378013849406
TEMPF918	0.003927301862864548
RACERETH2	-0.00392317970287892
MED12209	0.003918943063868502
LOV1558	0.003914007915399723
TEMPF-9	0.003913300004187168
SECURCHCKE-8	0.0039056923342275594
RFV115801	0.003904876846085768
RFV344050	0.0039044077459629268
RFV33D4405	0.0039043511216201236
RFV223000	0.003895107416624791
RFV23D2300	0.003895058375532605
DIAG1R202330	0.003895040898642879
LOV1146	0.003893633213064085
DIAG1R129660	0.0038936313671574393
DIAG1R171720	0.0038875149168845816
LOV533	0.003883837442262108
DIAG1R143590	0.0038802595824541175
PAYTYPER1	-0.003869962749026453
DIAG1R144103	0.003868356111095649
DIAG1R130390	0.003864495020195205
DIAG2R134831	0.003864389171059014
LOV1904	0.0038625394503561112
DIAG2R159010	0.003858696590903083
DIAG2R107960	0.0038586330110504472
DIAG1R151990	0.003848602958188742
RFV23D1790	0.003843837621159568
RFV23D3330	0.0038378754637935293
RFV233300	0.003837851016936813
VDAYR7	-0.0038367028743683286
RFV211550	0.0038338914838205226
RFV23D1155	0.0038338850450063545
DIAG1R164861	0.003828326097393481
DIAG2R164291	0.003828323769793046
MED196107	0.0038262537788090905
RFV112350	0.003826246269096618
DIAG1R178609	0.003825169025419645
LOV482	0.0038232220907695098
RFV358400	0.0038111148651612083
RFV33D5840	0.0038110528775879963
RFV221050	0.003803903572768501
RFV23D2105	0.0038038224987343707
LOV935	0.0038035577691508966
RFV13D1580	0.003798135707016513
LOV1036	0.0037977106078702777
LOV967	0.0037949223690086024
DIAG1R129530	0.003792924256095457
POOLNURS-8	0.0037918604900619166
DIAG2R205889	0.003790060804231694
DIAG2R116290	0.0037898308678712004
OBSHOSP1	0.003783791306776156
MED196095	0.0037822977078666303
MED11450	0.003779408474052435
DIAG1R183600	0.0037786277823529915
DIAG1R178451	0.0037776819825080903
RFV23D3350	0.0037761100508694476
RFV233500	0.003776107855806292
DIAG2R199580	0.0037736682464632816
LOV12	0.0037731662508776265
DIAG2R125020	0.0037710739893088052
RFV23D4405	0.003769700838731285
RFV244050	0.003769682158199541
DIAG2R179439	0.0037685105021824255
LOV706	0.0037684697255646682
RFV158201	0.003762131824756783
DIAG2R127680	0.003761809760238493
DIAG1R178660	0.003761274622236833
DIAG2R172890	0.0037607469572004657
TOXSCREN0	-0.0037552123070535353
TOXSCREN1	0.0037551928616070037
OBSPHYSED0	0.0037487241000537705
LOV429	0.00374775817790636
MED119675	-0.0037475976796086286
DIAG1R146590	-0.0037438359332053867
RFV315801	0.0037389281764712537
DIAG2R142790	0.0037384710025175683
LOV1088	0.0037321638735053416
RFV364000	0.003729290173178656
RFV33D6400	0.003729231503904854
CASTSPLINT1	-0.003724793942427861
CASTSPLINT0	0.0037247880936121117
LOV1207	0.003718240710537533
RFV33D5020	0.003712260486029889
RFV350200	0.0037122589425525663
DIAG2R149121	0.003711814436333776
RFV214200	0.0037066898080820795
RFV23D1420	0.0037066685390713104
DIAG2R156950	0.0037064040273152234
DIAG1R151400	0.0037059749793345487
DIAG2R172110	0.0037055657619195297
DIAG2R178630	0.003704501095723022
LOV1208	0.0037044424380483602
DIAG1R168240	0.0037014278074375055
BEDCZAR-9	0.0036956877108278168
BEDDATA-9	0.0036956478046944042
MUSTAGE1-9	0.003694849049258016
MUSTAGE2-9	0.0036947395304503987
RFV315300	0.003682842564743074
RFV33D1530	0.003682838140864744
LOV1278	0.0036750741653341335
DIAG2R138610	0.0036705189077086945
DIAG2R148500	0.0036688977918504172
LOV1058	0.003668880741154811
DIABTYP10	-0.0036686975882114932
DIABTYP11	0.003668679774816276
DIAG1R125062	0.0036680058856909366
DIAG2R125042	0.0036680047167038854
LOV628	0.0036597487886375394
DIAG1R129662	0.0036508260962878247
LOV1264	0.003650814794723872
TEMPF946	0.003650731654294365
DIAG2R127600	0.0036389558929633176
MED116455	0.0036331911430723734
MED110020	0.0036306258340145048
MUSTAGE14	0.0036269230200849656
RFV310550	0.003624565100146889
DIAG1R128262	0.003623857775512008
TEMPF1048	0.003622626591819225
DIAG1R145183	0.0036214641179976343
DIAG1R195901	-0.0036209013028828674
DIAG2R140190	-0.003619950888879654
DIAG1R178079	0.0036199228176418408
DIAG2R130510	-0.003619225410669398
DIAG1R125541	0.003617326668917141
RFV13D1455	-0.003614094569433815
MED192002	0.0036063870359145634
TEMPF1036	0.0035973543348578915
DIAG1R142821	0.003595329953557254
MED19827	0.0035941638196219264
RFV119454	0.0035941242422048787
DASHBORD1	0.003590814903074407
DIAG1R143100	0.003589690194681031
LOV2050	0.003587034559089165
DIAG1R182332	0.003584799335548799
DIAG1R185300	0.003584653959222832
DIAG2R181000	0.0035846467902659568
LOV436	0.00358420222602059
LOV447	0.0035839443270229043
DIAG1R133190	0.0035816097607255896
LOV958	0.0035800378081412496
RFV119001	-0.0035726123248122355
DIAG1R160820	0.003571849718557507
DIAG2R128981	0.0035600991897176966
DIAG2R188102	0.003553135198768854
DIAG1R130421	0.0035531316378398996
LOV1262	0.0035530955510338783
DIAG2R144422	0.0035447626798116565
DIAG2R142830	0.0035413734488645076
RFV33D5930	0.0035383966475101146
RFV359300	0.0035383917423628163
RFV13D1910	-0.0035365280390284404
LOV426	0.003531479745699766
LOV663	0.0035256038552040386
RFV351100	0.0035254330151378017
RFV33D5110	0.0035254295303791933
DIAG1R134690	-0.003524052603689417
DIAG1R132490	0.003516372039238116
RFV119101	-0.0035144598765745215
LOV338	0.0035127231581509
DIAG1R157220	0.003507658090181885
DIAG2R134990	0.0035076048018627673
LOV469	0.003505168002289902
LOV869	0.003501909245494513
RFV212352	0.0034992833600220874
LOV391	0.003495453983766471
LOV810	0.003494306974956507
DIAG2R134489	0.0034860356163378655
DIAG1R149390	-0.0034844549458687905
RFV350500	0.003482694505577377
RFV33D5050	0.003482681726647149
RFV258370	0.00348172530167082
RFV23D5837	0.0034817188150213043
DIAG2R156969	0.003478717783295364
RFV23D1455	-0.0034744024657128226
